,Epoch,TrainingLoss,TrainingAccuracy,ValidationLoss,ValidationAccuracy
0,1,6.507504952338433,0.18817204333120774,3.4124381767806184,0.2580645174749436
0,2,5.279677104949951,0.2010752690735684,3.0897305273240607,0.2666666616034764
0,3,4.5212127275364375,0.20322580741297813,3.0322778999164535,0.2537634422061264
0,4,4.173505608753492,0.2000000008652287,3.074501573398549,0.24516129224531116
0,5,3.844833391968922,0.21612903321942972,3.130820425607825,0.25161289816261617
0,6,3.8873455796190486,0.19139784840486385,3.1834827925569265,0.2408602181301322
0,7,3.5188307757018715,0.24946236398912244,3.1919198456630915,0.25161289816261617
0,8,3.5186658705434493,0.22903225899383586,3.1979885906301515,0.24516129282213026
0,9,3.559280014550814,0.21827956953997246,3.201232119529478,0.258064511065842
0,10,3.451007947101388,0.23010752854808686,3.197111629157938,0.253763436373844
0,11,3.4937854566881734,0.2279569895677669,3.1839496028038763,0.2559139804173541
0,12,3.3506304694760227,0.24193548233278336,3.168280065187844,0.2516128993162545
0,13,3.2550677422554264,0.2612903216192799,3.102589019139608,0.27096773687229364
0,14,3.3012909786675566,0.2709677415829833,3.1229051138765067,0.2623655874882975
0,15,3.264504615722163,0.2494623665527631,3.1061582744762464,0.2645161251227061
0,16,3.0841804673594813,0.27956989151175304,3.050430957219934,0.2795698943958488
0,17,3.095175147312944,0.2784946233995499,3.0192769773544805,0.2881720437798449
0,18,3.0029460773673113,0.28924731028977263,3.042564260831443,0.2838709685110277
0,19,3.0288157288746165,0.2967741926511129,3.0253114782353885,0.2881720437798449
0,20,3.0846714081302764,0.2827956993092773,3.032707315875638,0.2817204244675175
0,21,3.0180596700278666,0.2870967751549136,2.9992330669074927,0.2881720432030257
0,22,2.9054918514784944,0.32043010791142784,2.976883924648326,0.30537635068739616
0,23,2.9183949014191986,0.3279569896959489,2.9497138725813996,0.3096774189702926
0,24,2.9887135669749267,0.27956989356266554,2.957726967206565,0.296774193163841
0,25,2.7745217297666818,0.3268817228014751,2.9198428410355763,0.3118279566047012
0,26,2.7559629081397925,0.3279569882539011,2.914808077966013,0.3118279566047012
0,27,2.8515528940385386,0.3258064533433607,2.9161544938241284,0.3139785006482114
0,28,2.7913266228091334,0.3451612914762189,2.9290662811648462,0.3225806441999251
0,29,2.7564237410022367,0.3172043008189048,2.9035440096291163,0.3247311893970736
0,30,2.712860494531611,0.3569892464145537,2.87282584251896,0.32903226351225245
0,31,2.775881681134624,0.3225806449049263,2.8598723129559587,0.33548386942955755
0,32,2.5820964090285763,0.3634408588050514,2.8220507837110955,0.3419354887418849
0,33,2.6440529515666347,0.35268817454256035,2.798729273068008,0.3397849516842955
0,34,2.594104091070032,0.34193548496051496,2.801914661161361,0.3397849511074764
0,35,2.5969590248600127,0.38387096556284095,2.786147221698556,0.35053763229359863
