,Epoch,TrainingLoss,TrainingAccuracy,ValidationLoss,ValidationAccuracy
0,1,2.3972494586821527,0.55698924744001,1.5073952928666146,0.6258064403328845
0,2,1.856808243259307,0.6021505339171297,1.284085246824449,0.6645161230077026
0,3,1.77151237123756,0.6215053804459111,1.1480916353964037,0.6924731303286809
0,4,1.6907822080837782,0.6086021532294571,1.051935854778495,0.7075268862068013
0,5,1.5624954285160189,0.6258064544329079,1.0025505412009454,0.7182795592533645
0,6,1.3772332799050115,0.6473118314179042,0.9718940441326428,0.7247311913838951
0,7,1.4250035083422097,0.6311827939043763,0.946513718943442,0.7311827839061779
0,8,1.2529785527977892,0.6537634449620401,0.9244301793395832,0.7376343968094036
0,9,1.166666332880656,0.6795698927294823,0.8883651924389665,0.7483871042087514
0,10,1.168452920452241,0.6784946232713679,0.8627158309823724,0.7462365601652412
0,11,1.1203305130363792,0.6935483847894977,0.8634221680702702,0.741935484896424
0,12,1.1193123793089261,0.667741935740235,0.8461352313718488,0.7440860289399341
0,13,1.1116640631870558,0.6827956972583648,0.8339986292264795,0.7505376214622169
0,14,1.0581639200128534,0.7043010748842711,0.801475017686044,0.7612903288615647
0,15,1.0523529362934891,0.6967741886774699,0.7924694689371252,0.754838715958339
0,16,1.0439372990721016,0.7075268845404348,0.7790127309419775,0.7591397912271561
0,17,0.9818243167733633,0.7096774170475622,0.7773965363861413,0.7634408589332334
0,18,0.9314559234085903,0.7215053799331829,0.7642266634971865,0.7634408717514366
0,19,0.9602375040772141,0.7247311779247817,0.7494567278892763,0.774193553514378
0,20,0.9050068532266925,0.7387096744711681,0.7527718711924809,0.7784946148113537
0,21,0.9877839799850218,0.717204305946186,0.7416610842110009,0.780645158854864
0,22,0.9080954646551481,0.7311827973652911,0.7385326004797412,0.7849462469418843
0,23,0.9277162349352273,0.7376344075766943,0.7293864637292842,0.7827957028983742
0,24,0.8944115466968987,0.7354838660968247,0.7331109763473593,0.7806451524457624
0,25,0.9540571026904608,0.7182795675851965,0.7313562189379046,0.7892473222107016
0,26,0.9545766065197606,0.725806446741986,0.728398016575844,0.7784946340386586
0,27,0.8273543487312973,0.7483870971587396,0.7149519487093854,0.787096784576293
0,28,0.8589139858881633,0.7483871016451108,0.70647863341916,0.7892473018297586
0,29,0.8031239628791809,0.7591397807162296,0.6986974886668625,0.787096784576293
0,30,0.8556897255682177,0.7397849426474622,0.679979851553517,0.795698921142086
0,31,0.7626412357053449,0.7709677370645667,0.6979710455222796,0.7849462457882461
0,32,0.7721460528271172,0.76344086124051,0.6833178400352437,0.8064516017513891
0,33,0.7769089671873277,0.7817204298511629,0.68431427523654,0.8021505468635148
0,34,0.7091945584102344,0.787096776500825,0.6822207087470639,0.8086021597667407
0,35,0.7986683136673384,0.762365593705126,0.6859638437148063,0.8000000028200047
0,36,0.8314511841343295,0.7548387060883225,0.6667490831626359,0.8021505264825718
0,37,0.7474603881118118,0.7677419365093272,0.6643320878346761,0.8064516017513891
0,38,0.7173976790520453,0.7881720421134785,0.6504363851521605,0.8107526898384094
0,39,0.7442980381750292,0.7795698954213051,0.6501099021844966,0.8150537511353851
0,40,0.8358181192028907,0.7494623613613908,0.6458119767327463,0.804301070526082
0,41,0.7420678846297726,0.7677419312538639,0.6464406343557502,0.8086021457948992
0,42,0.6840142683316303,0.7967741958556637,0.6420782722452636,0.8107526898384094
0,43,0.7051320769453562,0.7774193565050761,0.6276632997297471,0.8150537511353851
0,44,0.7883467319191143,0.7774193526596151,0.6350440115697922,0.8107526834293078
0,45,0.6516184301786525,0.7989247270809707,0.6361201511916293,0.8172043027416352
0,46,0.7234007589278683,0.7849462323291327,0.6104126288044838,0.8172043091507368
0,47,0.7338382150537224,0.7838709726128527,0.6114113364809303,0.8279569833509384
0,48,0.7012158887360685,0.7892473147761437,0.610777581891706,0.8279569833509384
0,49,0.6843981146812439,0.7956989263975492,0.6162936492632795,0.8236559080821212
0,50,0.7026724351349697,0.778494627885921,0.6118827686514906,0.8172043079970985
0,51,0.6916447917620341,0.7720430104963241,0.6085027503710921,0.8172043027416352
0,52,0.686729771091092,0.7999999965390852,0.605903483334408,0.8258064393074281
0,53,0.6902645139284032,0.7935483900449609,0.6050345185623374,0.830107520985347
0,54,0.6780569672584533,0.7860215038381597,0.6000517946417614,0.8279569833509384
0,55,0.6653725618957191,0.7924731154595652,0.5913477543861635,0.8322580778470603
0,56,0.6006343396761085,0.8193548390942235,0.5798298013466661,0.8279569961691415
0,57,0.6663245206238121,0.7967741913692925,0.58226179185734,0.82795698976004
0,58,0.7119515022923869,0.7989247264400605,0.5929967410461877,0.8279569973227798
0,59,0.5781479844482996,0.813978491162741,0.5893143548119453,0.8387096715229814
0,60,0.6160197483595982,0.821505376087722,0.578602506588864,0.8408602155664916
0,61,0.5552567956268146,0.8354838668659169,0.583413496709639,0.8451612832725689
0,62,0.5980299716354698,0.8118279554510629,0.5863579100819044,0.8451612972444104
0,63,0.5845416580477069,0.8290322546036013,0.5775630928495878,0.84086020915739
0,64,0.568860315122912,0.8225806481094771,0.5727012507377133,0.8408602144128533
0,65,0.5994874214613309,0.8225806456740185,0.5777885353693398,0.8365591327349345
0,66,0.593482482305137,0.8139784937263816,0.5765522115333106,0.8451612960907721
0,67,0.6679286042849223,0.8010752736881215,0.5753725142889126,0.8537634326565651
0,68,0.6440026365300661,0.7999999997436359,0.5740170407038863,0.8494623649504877
0,69,0.6210566361745199,0.8129032229864469,0.5812871613169229,0.8408602283846948
0,70,0.5996719334715156,0.8204301066296075,0.5795845749557659,0.8430107456381603
0,71,0.5699862699354848,0.8215053773695423,0.5793506733191911,0.838709677932083
0,72,0.5905277120169773,0.8354838759668411,0.5778207633444058,0.8451613036535119
0,73,0.5757404123583147,0.8182795709179294,0.5742267562497047,0.8387096831875462
0,74,0.5516934244863448,0.8290322565263317,0.568121850298297,0.8430107584563634
0,75,0.5843785093676659,0.8215053773695423,0.5634372773349926,0.8430107584563634
0,76,0.4918549810686419,0.8537634426547634,0.5634378913269248,0.8451612960907721
0,77,0.6147402694148402,0.813978491162741,0.563982077311444,0.8430107584563634
0,78,0.5590373562228295,0.8268817176101029,0.569533819921555,0.8322580714379587
0,79,0.4829862202367475,0.8419354797691427,0.5742736924079157,0.8430107520472618
0,80,0.5263551486435757,0.8301075318808196,0.5740810337887016,0.8387096767784447
0,81,0.4839157859484355,0.8505376335113279,0.5632117864265237,0.8430107660191033
0,82,0.4893674772272828,0.8387096804957236,0.5563269561336887,0.8430107660191033
0,83,0.47532379864364543,0.8430107479454368,0.5525046249230703,0.8516128961757947
0,84,0.5161307149035956,0.8365591363240313,0.5485637080925767,0.8537634466284065
0,85,0.5282625090050441,0.8301075280353587,0.5531065431333357,0.8408602144128533
0,86,0.5155823444807401,0.8419354791282325,0.5477271486995041,0.8430107456381603
0,87,0.5035905140702442,0.8408602194119525,0.5350515606582805,0.8580645143344838
0,88,0.5206482159194126,0.8462365628570638,0.5327010501456517,0.8559139831091768
