,Epoch,TrainingLoss,TrainingAccuracy,ValidationLoss,ValidationAccuracy
0,1,8.38721114025321,0.11720430057856344,5.35435910060488,0.15086206819476752
0,2,8.241640708267047,0.10215053710565772,4.954595927534434,0.16163793026373305
0,3,7.395593416562645,0.12473118366092766,4.639811729562693,0.15732758723456286
0,4,7.188446900152392,0.12258064403969755,4.419850546738197,0.1465517254225139
0,5,6.415626767886582,0.12258064403969755,4.19942387219133,0.1443965512103048
0,6,6.175351769437072,0.11935483758808466,4.048190051111681,0.1443965527518042
0,7,5.804688834118585,0.11397849475183795,3.966558012469061,0.15086206793785095
0,8,5.383145443085701,0.15591397801394102,3.912513765795477,0.1379310337120089
0,9,5.163925036563668,0.13655913869539896,3.877213395875076,0.14224137853959512
0,10,5.082927832039454,0.11720430054651795,3.852660170916853,0.14655172490868076
0,11,4.903802793769426,0.1376344088585146,3.8409331749225486,0.1379310355104249
0,12,4.673445890283072,0.14516129046678544,3.8321048226849785,0.1379310355104249
0,13,4.65053282501877,0.13763440751260328,3.8272378773524838,0.14224137853959512
0,14,4.435244214662942,0.15053763463292072,3.822047258245534,0.14439655249488764
0,15,4.288686398536928,0.15268817287619396,3.8279093051778865,0.15086206793785095
0,16,4.341948100059264,0.1290322582087209,3.821824336874074,0.15086206793785095
0,17,4.255396380475772,0.1698924726215742,3.8196025963487297,0.14870689552405786
0,18,4.184492335780973,0.15698924689523636,3.823488662982809,0.1530172418931435
0,19,4.086795617175358,0.16129032277291822,3.8077483177185063,0.15301724035164405
0,20,4.188340628018943,0.15591397796587278,3.7994361170407003,0.15086206768093438
0,21,4.057592399658695,0.1473118281813078,3.788105767348717,0.16163792949298333
0,22,4.00439998462636,0.1473118281813078,3.776483617979905,0.16379310190677646
0,23,3.934203319139378,0.1709677408459366,3.779510933777382,0.16163793103448276
0,24,3.9848725431708885,0.1537634398027133,3.7829774248188937,0.1659482753482358
0,25,3.811828207200573,0.16451612794271078,3.771301401072535,0.15517241533460288
0,26,3.920884014970513,0.16236559223103267,3.766998586983516,0.1573275856930634
0,27,3.9260633781392094,0.1612903214910979,3.748978976545663,0.1637931029344427
0,28,3.8366176989770704,0.16881720452539384,3.753142817267056,0.16810344930352836
0,29,3.686391046483029,0.16989247334259813,3.7417919717986012,0.1594827581068565
0,30,3.6018283736321237,0.20430107549313573,3.7199477245067727,0.1702586232588209
0,31,3.7269008733892948,0.16989247270168795,3.710762591197573,0.17672414050020022
0,32,3.63012079064564,0.19139784843690927,3.6989591697166704,0.17241379053428255
0,33,3.5902912744911766,0.20107526974652404,3.6790384752997034,0.1831896572277464
0,34,3.539402113165907,0.2204301079114278,3.652616657059768,0.18103448481395326
0,35,3.629025288551084,0.19462365488852226,3.644834288235368,0.18103448327245386
0,36,3.584561300790438,0.20645161376845453,3.631364847051686,0.18318965568624693
0,37,3.463450178536036,0.20107526846470367,3.617863219359825,0.18965516933079424
0,38,3.4550090820558608,0.20752688066292835,3.606110671470905,0.1918103468829188
0,39,3.497423022793185,0.19784946124399866,3.597670234482864,0.19612068811367295
0,40,3.408648666771509,0.20645161315958988,3.5781828946080703,0.20474137931034486
0,41,3.4876892617953725,0.1989247307662041,3.574744882254765,0.19827586361046493
0,42,3.4397482405426683,0.20215053853168286,3.573321885076062,0.19612069119667186
0,43,3.438471556222567,0.21182795599583654,3.5639998337318164,0.19396551569987988
0,44,3.3075941542143465,0.2344086024709927,3.5420381858431065,0.19827586206896552
0,45,3.364853923551498,0.2225806454176544,3.5204779690709613,0.20258620638271854
0,46,3.415783279685564,0.21720430133163288,3.5039841224407327,0.2090517272209299
0,47,3.3304850173252887,0.2376344076407853,3.4883325346584977,0.21336206691018467
0,48,3.2803835576580416,0.237634406358965,3.4724456935093317,0.2155172408654772
0,49,3.3385738388184576,0.22473118305206302,3.4652534682175213,0.2198275856930634
0,50,3.3362008848497946,0.2236559142669042,3.4695683101127885,0.20905172567943048
0,51,3.2356453285422377,0.25483871198469593,3.448078657018727,0.2176724168761023
0,52,3.2127528877668485,0.2483870957487373,3.4405537638170967,0.2198275887760623
0,53,3.2558761909443845,0.2268817207505626,3.4186996016009106,0.23275861812048945
0,54,3.3112935363605462,0.24408602240265054,3.4089722386721917,0.2392241369033682
0,55,3.203861907733384,0.2440860238126529,3.4013982641285865,0.2392241384448676
0,56,3.1208558431235693,0.2731182812362589,3.388407394803804,0.2370689680864071
0,57,3.1715658075066018,0.2741935474898225,3.379820757898791,0.24784482655854065
0,58,3.1904997128312305,0.274193547393686,3.3522433083632897,0.2456896556862469
0,59,3.0333335476536907,0.2999999983977246,3.3450499896345467,0.25215517292762624
0,60,3.0464856921985586,0.2688172046215304,3.327486120421311,0.2543103468829188
0,61,3.0840825311599236,0.27741935387734445,3.309302527329017,0.26724137622734595
0,62,3.06753542089975,0.2838709661396601,3.301232781903497,0.2629310293444272
0,63,3.1038203536823232,0.27204300857359365,3.3016128211185847,0.26293103139975976
0,64,3.0298538756626914,0.2774193572100773,3.2886751520222632,0.2650862068965517
0,65,3.0830643653869627,0.2677419333047764,3.2888440181469094,0.258620688113673
0,66,3.044185192354264,0.27956989151175304,3.273014997613841,0.2564655177552125
0,67,2.9905855332651448,0.2720430091504128,3.2522506220587366,0.2693965465858065
0,68,3.0007818668119373,0.29032258167061753,3.2411505436075143,0.2607758620689655
0,69,2.9987604453999515,0.2870967765008249,3.2206173518608354,0.2758620669101847
0,70,2.855187455556726,0.3053763432528383,3.207213853967601,0.269396551724138
0,71,2.944019109459333,0.28602150646589136,3.1856973993367164,0.2672413823933437
0,72,2.916634826762702,0.3193548391583145,3.169460436393474,0.2715517220825985
0,73,2.9148852153490954,0.2924731180232058,3.166422843933105,0.2823275851792303
0,74,2.915273724832842,0.30430107308972265,3.1602699509982406,0.2780172372686452
0,75,2.913987160241732,0.3075268807270193,3.1621863019877465,0.2801724096824383
0,76,2.8806276962321293,0.3032258074770692,3.1544215925808614,0.27155172002726585
0,77,2.791366407435428,0.3258064514206302,3.141716899542973,0.2715517272209299
0,78,2.77469378132974,0.3204301072705177,3.1234546365409064,0.2887930993376107
0,79,2.7836002401126327,0.31397849629002234,3.111938780751722,0.28663793206214905
0,80,2.8233349595018615,0.3193548378124032,3.111987229051261,0.28448275964835595
0,81,2.778159153846002,0.3333333331410603,3.1049926609828558,0.2887931024206096
0,82,2.7357975759813864,0.3354838719931982,3.08827622183438,0.2952586196619889
0,83,2.737937565260036,0.3311827962116529,3.0740152227467505,0.2952586145236574
0,84,2.6343395120354107,0.3623655924873968,3.0640624802688072,0.2952586196619889
0,85,2.7546947950957925,0.3247311806166044,3.040143407624343,0.3081896551724138
0,86,2.627276887688585,0.35913978603578384,3.0344927886436723,0.3081896551724138
0,87,2.7753038098735194,0.3333333312183298,3.0268362801650475,0.3060344796756218
0,88,2.79306372878372,0.3215053754468118,3.0288224549129086,0.3060344796756218
0,89,2.7163426706867835,0.34516129269394824,3.00885087868263,0.3168103396892548
0,90,2.6370680891057496,0.3397849479670166,3.003066975494911,0.3125
0,91,2.5503317340727776,0.3741935494766441,2.990348454179435,0.32327586823496324
0,92,2.5807899751970846,0.3731182813003499,2.985923216260713,0.3125000051383314
0,93,2.6577638861953568,0.3505376341522381,2.976567901414016,0.31465517549679195
0,94,2.5388716989947904,0.3763440864701425,2.9577431267705463,0.31249999794466743
