,Epoch,TrainingLoss,TrainingAccuracy,ValidationLoss,ValidationAccuracy
0,1,6.325108083089192,0.17311828040307567,3.418696680889335,0.2774193486218811
0,2,5.213157031356648,0.1838709673573894,3.1930452305783508,0.2645161315318077
0,3,4.721699890013664,0.1967741931317955,3.1330712282529443,0.26881720096834244
0,4,4.308480216098088,0.1763440849640036,3.0980271406071163,0.2688172079542632
0,5,3.9393256879621936,0.191397849045774,3.0934462501156714,0.2817204256211558
0,6,3.9469161443812872,0.191397849045774,3.138791832359888,0.2731182832230804
0,7,3.708361742060672,0.1967741938047512,3.1385052050313638,0.26881720096834244
0,8,3.7895225668466224,0.1892473114113654,3.1481674214845063,0.27526882028066985
0,9,3.7114090129893307,0.20430107414722445,3.1782297426654447,0.2688172079542632
0,10,3.4487882906390777,0.2279569870041263,3.1310838801886445,0.2731182762371597
0,11,3.454948749337145,0.2451612913480369,3.130915898148732,0.27526881387156826
0,12,3.536973076994701,0.20752688264974986,3.133885306696738,0.27096774558867176
0,13,3.3839261090883643,0.2311827959873343,3.1231059756330266,0.2731182762371597
0,14,3.3971500555674234,0.223655913561903,3.096668375179332,0.2817204331838957
0,15,3.373378179919335,0.2451612926298572,3.0911955910344284,0.28602150845271285
0,16,3.339664837109145,0.2376344076407853,3.1000362391112954,0.2946236520044265
0,17,3.2501718890282416,0.2569892483372842,3.0900555800366147,0.2967741896388351
0,18,3.2823714840796687,0.2430107530086271,3.0748620581883257,0.2989247266964246
0,19,3.215340423071256,0.2569892476002375,3.0386150283198203,0.3096774212775692
0,20,3.138215651563419,0.2591397866126029,3.0353440894875474,0.3118279589119778
0,21,3.111304804586595,0.27096774103820964,3.0246385235940267,0.31397848956046565
0,22,3.0121363296303696,0.297849464736959,3.0127224676070674,0.31612902719487423
0,23,3.1030373886067384,0.2817204285693425,2.9967660427093508,0.31612902719487423
0,24,3.0580419478877903,0.27849462266250324,2.9695842768556333,0.3182795642524637
0,25,2.9500606793229296,0.3064516152105024,2.9504521359679514,0.32258063894446176
0,26,2.8758914609109203,0.3193548377483122,2.9118178172778064,0.33763440821760443
0,27,2.844595648652764,0.3021505373780445,2.9016149100436963,0.3354838647509134
0,28,2.838197133874381,0.3376344077048763,2.903789155713973,0.3354838717368341
0,29,2.808264139647125,0.29784946089149805,2.8789795352566627,0.335483871160015
0,30,2.856333323960663,0.3462365615752436,2.8764947383634505,0.3290322588336083
0,31,2.9095291583768783,0.3000000023713676,2.889677176424252,0.3333333276933239
0,32,2.8188151518503823,0.320430108552338,2.8880019341745684,0.3268817217760189
0,33,2.775329795447729,0.33333333371787943,2.884398605490244,0.3182795712383845
0,34,2.822007405373358,0.3268817208146536,2.8597553878702144,0.3311827900589153
0,35,2.7237851035210388,0.3462365596525131,2.838468039420343,0.3376344152035252
0,36,2.510185073011665,0.3752688196397597,2.808448931991413,0.3419354904723424
0,37,2.8063393321088563,0.32795698963185793,2.8060625553131104,0.3419354834864217
0,38,2.7475972580653365,0.3451612900662166,2.8032691365929057,0.33978495226111466
0,39,2.6782336419628514,0.35806451850039983,2.788481836934244,0.3419354834864217
0,40,2.56216310890772,0.3731182781598901,2.776383553269089,0.3397849528379337
0,41,2.650928070211924,0.3397849440574646,2.7831942465997512,0.339784945852013
0,42,2.621449146475843,0.3602150516484373,2.7944706014407577,0.3354838775691166
0,43,2.607111930847168,0.3526881718507377,2.7900273820405364,0.3376344087944236
0,44,2.52726533643661,0.36344086130460096,2.761609900382257,0.33978494642883217
0,45,2.54671733251182,0.3677419359325081,2.761157583934005,0.3526881774907471
0,46,2.555735052272837,0.3365591395285822,2.750026000443325,0.3591397834080522
0,47,2.5410682134730838,0.39032257923515895,2.7473294688809298,0.3548387151251557
0,48,2.4264497787721697,0.4053763445346586,2.7576272533785917,0.36344085867686937
0,49,2.39734158567203,0.3817204325429855,2.7311053552935203,0.3634408656627901
0,50,2.4708521130264445,0.3967741953429356,2.723871878141998,0.3612903280283815
0,51,2.3102204040814467,0.4075268803104278,2.677352399723504,0.3612903210424608
0,52,2.3611903836650234,0.3956989271025504,2.685285694368424,0.3569892463504627
0,53,2.3897813232996135,0.4129032243964493,2.6653094030195668,0.365591396311278
0,54,2.320339257742769,0.3946236582853461,2.6500046422404626,0.3720430080608655
0,55,2.2728399594624835,0.4462365578579646,2.6514342631063155,0.365591396311278
0,56,2.2162771301884807,0.4408602162074017,2.667253294298726,0.36774193977796893
0,57,2.3242345727900022,0.4107526906715927,2.6537812858499508,0.3741935526811949
0,58,2.349539108173821,0.4107526874029509,2.6534252710239863,0.3505376334472369
0,59,2.31549192449098,0.4290322587054263,2.661877922857961,0.3526881774907471
0,60,2.2563555825141166,0.4333333338460615,2.6379699430158063,0.3655914027203796
0,61,2.2704938139966737,0.4172043022289071,2.640577099400182,0.3612903210424608
0,62,2.4053350407590153,0.4075268829381594,2.6336806748503,0.3720430080608655
0,63,2.363001218918831,0.4053763433169293,2.6296951109363187,0.36774193336886746
0,64,2.3268048599202147,0.41182795557924495,2.6103369656429494,0.37849462038727216
0,65,2.267979662392729,0.4290322586413353,2.596528486538958,0.37634409031560345
0,66,2.2295189980537664,0.4344086033682669,2.598169863608576,0.378494627950012
0,67,2.209109881616408,0.4483870954282822,2.6269966197270223,0.374193553258014
0,68,2.1934600942878317,0.4419354818200552,2.586593400791127,0.3827957037956484
0,69,2.168042532602946,0.4397849474542884,2.60101951578612,0.38494624085323786
0,70,2.14573120199224,0.4494623642454865,2.6009949607233844,0.3827957037956484
0,71,2.039063129373776,0.4720430133163288,2.5740606928384437,0.3806451661612398
0,72,2.0275971412658693,0.5021505344298578,2.5575814595786475,0.3784946221177296
0,73,2.1705467700958248,0.4602150523534385,2.582816484923004,0.3827956973865468
0,74,2.004882885820122,0.4774193574023503,2.5789525734480994,0.3763440908924226
0,75,2.108315865198771,0.4473118285338084,2.584037099346038,0.3698924785660159
0,76,1.9685362492838212,0.4903225761587902,2.5800346354002595,0.36774193452250575
0,77,2.1084362547884705,0.450537633703601,2.5699508656737624,0.376344084483321
0,78,2.1568576584580126,0.4569892453890975,2.557553413350095,0.3741935538348331
0,79,2.00170193231234,0.4774193554796198,2.561374315651514,0.376344084483321
0,80,1.9758826750580984,0.4645161276863468,2.5354816062476044,0.384946241430057
0,81,1.9415816122485745,0.4795698911272069,2.54567672616692,0.3827957037956484
0,82,1.938303759021144,0.5053763487005747,2.526691662367954,0.38494624085323786
0,83,2.081525550862794,0.4612903187351842,2.5309735523757118,0.3849462344441363
0,84,1.9793877668278197,0.4892473143915976,2.5179654398272118,0.37634409146924175
0,85,2.0289081114594656,0.4774193567614402,2.4855596521849272,0.3935483919676914
0,86,1.980259655880672,0.4946236558498875,2.4596985688773536,0.3935483855585898
0,87,1.8916883343009536,0.5129032264473617,2.460669095029113,0.3956989284484617
0,88,2.008683704560803,0.4784946216690925,2.4773176516256026,0.38924731612205504
0,89,1.860951736409177,0.5225806425976497,2.4880936684147006,0.3849462344441363
0,90,1.8965930618265625,0.5096774155093777,2.466381588802543,0.3913978537564636
0,91,1.8873244557329405,0.5064516128391348,2.465513563668856,0.3849462350209554
0,92,1.9690505243116807,0.4913978493982746,2.496448422503728,0.3806451667380589
0,93,1.8505637127866028,0.5096774174321083,2.4706848267586,0.3784946291036504
0,94,2.0314429093432684,0.4849462359182296,2.4942193790148663,0.3784946291036504
0,95,1.9127801915650728,0.5075268836431606,2.4910627308712208,0.37634408506014017
0,96,1.9299799496127716,0.5032258064516129,2.4946480540819067,0.3806451603289573
0,97,1.9784320800535142,0.5021505369934984,2.4619648528355422,0.38924731612205504
0,98,1.9683881816043651,0.4817204294025257,2.4614115022843883,0.3870967790644656
