,Epoch,TrainingLoss,TrainingAccuracy,ValidationLoss,ValidationAccuracy
0,1,3.1213092506572764,0.5430107573027252,1.9266363943776776,0.6236559207721423
0,2,2.7950183678698797,0.5322580651570392,1.591420356945325,0.6623655970378589
0,3,2.336112178269253,0.5795698964467613,1.3810926329705022,0.6602150594034503
0,4,2.0734890532749954,0.5860215074272566,1.2676742310165077,0.6731182840562636
0,5,1.9505194223055276,0.5763440855087772,1.1656929757005425,0.6795698969594894
0,6,1.8910011165885514,0.5795698938831206,1.0802973503707558,0.6989247345155285
0,7,1.8010768023870325,0.5784946218613656,1.0547892975550826,0.707526885053163
0,8,1.7166388957731185,0.607526877234059,1.01708231664473,0.7032258033752441
0,9,1.6547257592601161,0.6086021487430859,1.0069143369633664,0.7096774162784699
0,10,1.4840144275337137,0.6290322628072513,0.9710816711507818,0.7118279539128786
0,11,1.4554789630315637,0.6290322581926981,0.9595076753247169,0.7161290355907973
0,12,1.421057515759622,0.6354838731468365,0.9463605926882837,0.7118279667310817
0,13,1.5666763444100658,0.6075268812077019,0.9322638310411925,0.7118279463501387
0,14,1.3267199544496433,0.651612905404901,0.9315803124058631,0.7096774151248316
0,15,1.4394986998650336,0.625806446485622,0.9097906369034962,0.7204300957341347
0,16,1.3636821926281015,0.6354838659686427,0.9047723045913122,0.7182795592533645
0,17,1.3556957685819235,0.6354838750695669,0.8883491367422124,0.7290322462717692
0,18,1.2143925248935659,0.6569892501318326,0.8685099515863645,0.7354838655840966
0,19,1.2643335611589492,0.6580645117708431,0.8429055180600894,0.7419354913055256
0,20,1.3356697718302408,0.6387096802393596,0.8317106875040198,0.7505376278713185
0,21,1.227018924426007,0.6677419338175046,0.8348513813428982,0.7419354913055256
0,22,1.1850077995689967,0.6849462348927734,0.8196213195400853,0.7483871042087514
0,23,1.2064418977306735,0.6548387085237811,0.8049568136533102,0.7505376342804201
0,24,1.139896104669058,0.6731182764935237,0.7970049236410408,0.7634408664959733
0,25,1.1569692886003884,0.6623655863987502,0.7977818027619392,0.7526881719148287
0,26,1.1419928102083103,0.6752688142561143,0.7967526471743019,0.7655914105394835
0,27,1.1026192078026391,0.6881720451898472,0.7801217070189855,0.7634408600868717
0,28,1.1327685925268358,0.6827957004629156,0.7772322838024427,0.759139778408953
0,29,1.0776722610637706,0.6946236574521629,0.7686370122817254,0.7655913901585405
0,30,1.0145506970344051,0.7086021456667172,0.7665494822686718,0.7591397836644163
0,31,1.0469736779889753,0.7096774216621152,0.7590716182544667,0.763440865342335
0,32,1.1388169139944098,0.6849462342518632,0.7587541682745821,0.7634408589332334
0,33,1.00511385087044,0.7204301103468864,0.7649247116939996,0.763440865342335
0,34,1.077898048072733,0.6978494580074023,0.7597451127985473,0.774193553514378
0,35,1.0579006023304436,0.7032258060670669,0.7571045152602657,0.7698924782455608
0,36,0.9501038305221066,0.7290322558854216,0.7629054190010153,0.7677419266393107
0,37,1.0148520933684482,0.7333333284624162,0.7512309837084945,0.7741935395425366
0,38,0.9861432152409707,0.7258064518692673,0.7475495417912801,0.7698924642737194
0,39,0.9187789578591624,0.7376344043721434,0.7379161118179239,0.772043001908128
0,40,0.9330696141848001,0.7311827933916482,0.7379620179053276,0.7720430094708679
0,41,0.9876342796510266,0.7247311868975239,0.729291336382589,0.7827957104611141
0,42,0.8871172712695214,0.750537629537685,0.7126440924982871,0.7806451664176038
0,43,0.9565719126373209,0.7440860238126529,0.7006049957326663,0.7956989147329843
0,44,0.9390024856854511,0.7440860263762935,0.6999630198683789,0.7935483974795188
0,45,0.923668534012251,0.7376344134730678,0.7111667480520023,0.7849462265609413
0,46,0.8934906863397167,0.7548387126256061,0.7036294815360858,0.7892473082388601
0,47,0.8696467928988959,0.7623655962687667,0.7011473417282105,0.7956989351139274
0,48,0.9064153554619,0.752688176913928,0.689162677462383,0.7978494523673929
0,49,0.8159002461741047,0.7602150535070767,0.6866969990473921,0.7913978534360085
0,50,0.9493104139963786,0.7365591355549392,0.6893069973555944,0.7913978394641671
0,51,0.8751974250680656,0.7408602153101275,0.6836953170837895,0.7956989287048257
0,52,0.9170792120759205,0.7451612886562142,0.6982958719294559,0.7870967781671914
0,53,0.8531783223152161,0.7451171875,0.6909706742532792,0.7935483974795188
0,54,0.945864595649063,0.7591397813571397,0.6840207366533176,0.7892473222107016
0,55,0.7619661558058954,0.78172042651843,0.6787002724985922,0.7999999900018016
0,56,0.8584381386797916,0.7301075264971744,0.6622741908155462,0.8021505276362101
0,57,0.8127764756961535,0.7505376328704177,0.6732766519310653,0.7956989351139274
0,58,0.9234984646561325,0.7397849420065521,0.6893156977110012,0.7849462405327827
0,59,0.8287128116494866,0.7709677410382096,0.6792682637450516,0.791397847026907
0,60,0.8481880840434823,0.7645161313395347,0.6754127144813538,0.7892473093924984
0,61,0.9028855633992021,0.750537637997699,0.6735453292887698,0.7956989147329843
0,62,0.7323928362579756,0.793548382225857,0.6620236059670808,0.800000003973643
0,63,0.7631287255594807,0.7806451610339585,0.6669499263968519,0.7956989222957241
0,64,0.7388141626952797,0.7924731212277566,0.6678017570126441,0.7956989147329843
0,65,0.7358894293026258,0.7913978524105523,0.6634617541425971,0.7999999964109031
0,66,0.7221151713402041,0.7795698909349339,0.66306126540707,0.8064516221323321
0,67,0.7393626218201012,0.78817204788167,0.6678736097069197,0.8000000103827446
