,Epoch,TrainingLoss,TrainingAccuracy,ValidationLoss,ValidationAccuracy
0,1,7.5664516848902545,0.17741935506302822,3.727967761152534,0.2817204279284323
0,2,6.260432603282312,0.19677419316384098,3.3535534751030704,0.2881720466639406
0,3,4.894361725673881,0.2408602159830832,3.1093678858972367,0.2924731219327578
0,4,4.570975991731049,0.23225806291385365,3.0644485694105907,0.2946236531580648
0,5,4.071637734033728,0.22473118372501866,3.0590937388840542,0.296774197201575
0,6,3.8844829149143667,0.24086021473330835,3.0757513548738213,0.2946236589903473
0,7,3.697454494045626,0.22903225902588134,3.1114688611799672,0.2881720466639406
0,8,3.2981338439449193,0.27526881694793703,3.0781582499063145,0.3032258019652418
0,9,3.4108906207546115,0.2634408592536885,3.0663335179769864,0.30752687723405897
0,10,3.1459372387137465,0.2892473108665918,2.990518516622564,0.3225806395212809
0,11,3.0254263754813904,0.3236559137221305,2.9383851697368013,0.33978494642883217
0,12,2.9827594792971053,0.3408602141564892,2.917301323080576,0.3505376340240561
0,13,2.8866266712065665,0.3473118257778947,2.89253712110622,0.34408602112083025
0,14,2.9029900079132407,0.3387096778039009,2.8412784038051484,0.3655913968880971
0,15,2.6584053444606,0.3720430124831456,2.7819237601372504,0.3763440908924226
0,16,2.624433699987268,0.3741935463361843,2.7411521670638863,0.38494624085323786
0,17,2.614593598663166,0.3645161308268065,2.7076177191990687,0.4021505343657668
0,18,2.3272506108847995,0.4279569904650412,2.659278302038869,0.4107526907356837
0,19,2.3891053917587444,0.4236559126325833,2.6347540829771305,0.4107526907356837
0,20,2.3169711410358387,0.438709677996174,2.6159802349664827,0.3978494579433113
0,21,2.389747571432462,0.4430107544827205,2.5871814066363923,0.4129032289469114
0,22,2.2010294729663484,0.4505376356904225,2.531002074415966,0.4258064535997248
0,23,2.0628829345908217,0.4838709670369343,2.4929285844167075,0.43655913478584707
0,24,2.1117788314819337,0.494623653991248,2.4664854475246965,0.4451612847466623
0,25,1.9457100483679,0.5107526868902227,2.447107584758472,0.4451612853234814
0,26,2.019532007812172,0.5172043017161789,2.4204020479673978,0.4430107471122536
0,27,2.003721595579578,0.5086021498967243,2.4036025672830563,0.4473118223810709
0,28,1.8557422030356625,0.5430107521754439,2.3443680178734563,0.464516128711803
0,29,1.8343308782064789,0.5526881701202803,2.333202069292786,0.460215054019805
0,30,1.7725989851900326,0.5440860229153787,2.3016435659059917,0.4645161351209046
0,31,1.6191932929459438,0.573118281620805,2.2827428222984394,0.4666666663462116
0,32,1.490464528658057,0.6139784928291074,2.294614157625424,0.4623655905005752
0,33,1.5258388665414626,0.6193548394787696,2.2560280358919536,0.4688172098129026
0,34,1.5163097827665268,0.6236559128248563,2.250639259174306,0.4602150604289065
0,35,1.5436507640346404,0.6043010773197297,2.2282118920356995,0.4860215108881714
0,36,1.4108386390952654,0.6215053712168047,2.2102763304146387,0.4752688163070268
0,37,1.561932893722288,0.5989247332337082,2.1926959391563168,0.4752688157302077
0,38,1.3559635654572515,0.635483871095924,2.1992732032652818,0.4709677480241304
0,39,1.363163577100282,0.6569892520545632,2.179290815578994,0.470967742191848
0,40,1.468512345898536,0.6333333380760685,2.175921183760448,0.4731182862353581
0,41,1.242220324854697,0.6580645136935737,2.156795805244036,0.4924731156518383
0,42,1.2458958833448348,0.6720430057535889,2.154974078106624,0.4860215033254316
0,43,1.274416628447912,0.6666666714094018,2.1366104064449187,0.4881720415366593
0,44,1.2549041168664092,0.6720430129317827,2.129634096801922,0.4860215108881714
0,45,1.139915923149355,0.6827957004629156,2.097289272021222,0.5032258032470621
0,46,1.1830844011358037,0.6784946194259069,2.1248513949814662,0.492473122637759
0,47,1.1579781906579132,0.7107526865056766,2.0911700028245166,0.5010752661894726
0,48,1.0647784081838465,0.7118279540410606,2.06020326306743,0.5075268790926984
0,49,0.9634823222314158,0.7408602114646665,2.0762229678451374,0.5053763408814708
0,50,0.9819355157113844,0.7258064545610899,2.0502402977276875,0.5118279601937981
0,51,1.0506774430633874,0.7440860191980998,2.0657255029165618,0.5032258032470621
0,52,1.0001176795651836,0.7397849426474622,2.0563914873266733,0.5032258096561637
0,53,1.013700487921315,0.7258064526383595,2.0592778344308176,0.5075268913340825
0,54,0.9719303000357844,0.7311827959552888,2.054580347512358,0.507526877362241
0,55,0.9453565350142858,0.7451612951934978,2.035670894192111,0.5118279590401599
0,56,0.9404952176155582,0.7462365620879716,2.046287665315853,0.5053763397278325
0,57,0.9183819841313106,0.7559139814428104,2.0544907369921286,0.4924731220609399
